winner,bot_player,bot_wins,moves,max_depth,avg_minimax_time,game_number
Draw,0,False,16,16,6.586313247680664e-06,5558
0,0,True,7,16,7.271766662597656e-06,5559
Draw,1,False,16,15,4.470348358154297e-06,5560
Draw,0,False,16,16,4.023313522338867e-06,5561
0,0,True,15,16,6.4373016357421875e-06,5562
0,0,True,13,16,5.4836273193359375e-06,5563
1,1,True,8,15,6.854534149169922e-06,5564
1,1,True,14,15,7.425035749162946e-06,5565
1,1,True,10,15,6.9141387939453125e-06,5566
Draw,1,False,16,15,5.4836273193359375e-06,5567
1,1,True,16,15,7.4803829193115234e-06,5568
Draw,0,False,16,16,5.0067901611328125e-06,5569
1,1,True,14,15,6.880078996930804e-06,5570
1,1,True,12,15,9.57647959391276e-06,5571
0,0,True,7,16,6.318092346191406e-06,5572
1,1,True,16,15,6.645917892456055e-06,5573
0,0,True,15,16,4.291534423828125e-06,5574
0,0,True,7,16,4.0531158447265625e-06,5575
1,1,True,14,15,4.632132393973214e-06,5576
Draw,0,False,16,16,5.3942203521728516e-06,5577
1,1,True,16,15,8.851289749145508e-06,5578
0,0,True,7,16,4.231929779052734e-06,5579
Draw,0,False,16,16,7.212162017822266e-06,5580
1,1,True,16,15,6.884336471557617e-06,5581
0,0,True,15,16,7.838010787963867e-06,5582
1,1,True,8,15,4.5299530029296875e-06,5583
Draw,1,False,16,15,5.364418029785156e-06,5584
0,0,True,7,16,4.231929779052734e-06,5585
1,1,True,16,15,5.990266799926758e-06,5586
1,1,True,8,15,4.947185516357422e-06,5587
0,0,True,11,16,7.152557373046875e-06,5588
1,1,True,16,15,6.109476089477539e-06,5589
1,1,True,14,15,4.564012799944196e-06,5590
0,0,True,15,16,4.172325134277344e-06,5591
Draw,0,False,16,16,5.7220458984375e-06,5592
1,1,True,16,15,5.7220458984375e-06,5593
0,0,True,7,16,4.231929779052734e-06,5594
0,0,True,13,16,6.948198590959821e-06,5595
0,0,True,7,16,4.291534423828125e-06,5596
1,1,True,10,15,4.482269287109375e-06,5597
0,0,True,7,16,4.231929779052734e-06,5598
Draw,0,False,16,16,5.4836273193359375e-06,5599
1,1,True,14,15,8.072171892438615e-06,5600
0,0,True,15,16,6.884336471557617e-06,5601
1,1,True,16,15,7.748603820800781e-06,5602
0,0,True,13,16,8.753367832728795e-06,5603
1,1,True,8,15,6.854534149169922e-06,5604
0,0,True,15,16,6.318092346191406e-06,5605
Draw,1,False,16,15,4.410743713378906e-06,5606
0,0,True,11,16,4.172325134277344e-06,5607
Draw,1,False,16,15,6.258487701416016e-06,5608
0,0,True,7,16,4.291534423828125e-06,5609
1,1,True,8,15,4.589557647705078e-06,5610
1,1,True,8,15,4.5299530029296875e-06,5611
1,1,True,16,15,7.778406143188477e-06,5612
Draw,0,False,16,16,6.884336471557617e-06,5613
1,1,True,16,15,7.838010787963867e-06,5614
Draw,0,False,16,16,7.18235969543457e-06,5615
1,1,True,16,15,6.109476089477539e-06,5616
1,1,True,16,15,9.08970832824707e-06,5617
0,0,True,7,16,4.231929779052734e-06,5618
1,1,True,16,15,5.245208740234375e-06,5619
1,1,True,16,15,4.5299530029296875e-06,5620
1,1,True,12,15,6.7551930745442706e-06,5621
Draw,0,False,16,16,4.351139068603516e-06,5622
Draw,0,False,16,16,6.288290023803711e-06,5623
1,1,True,16,15,8.165836334228516e-06,5624
0,0,True,15,16,4.32133674621582e-06,5625
1,1,True,16,15,6.616115570068359e-06,5626
1,1,True,8,15,4.351139068603516e-06,5627
Draw,0,False,16,16,6.5267086029052734e-06,5628
0,0,True,7,16,4.112720489501953e-06,5629
1,1,True,16,15,6.5267086029052734e-06,5630
1,1,True,16,15,6.407499313354492e-06,5631
1,1,True,10,15,1.2540817260742188e-05,5632
Draw,0,False,16,16,4.172325134277344e-06,5633
0,0,True,15,16,5.513429641723633e-06,5634
1,1,True,16,15,7.152557373046875e-06,5635
0,0,True,15,16,4.202127456665039e-06,5636
0,0,True,7,16,4.231929779052734e-06,5637
Draw,0,False,16,16,4.082918167114258e-06,5638
1,1,True,16,15,7.748603820800781e-06,5639
1,1,True,8,15,9.953975677490234e-06,5640
0,0,True,7,16,7.62939453125e-06,5641
0,0,True,7,16,4.589557647705078e-06,5642
0,0,True,15,16,7.063150405883789e-06,5643
1,1,True,8,15,4.410743713378906e-06,5644
0,0,True,7,16,4.231929779052734e-06,5645
0,0,True,15,16,5.304813385009766e-06,5646
0,0,True,7,16,4.410743713378906e-06,5647
Draw,0,False,16,16,5.304813385009766e-06,5648
1,1,True,16,15,7.510185241699219e-06,5649
0,0,True,15,16,4.5299530029296875e-06,5650
1,1,True,16,15,6.765127182006836e-06,5651
0,0,True,7,16,4.0531158447265625e-06,5652
1,1,True,16,15,9.59634780883789e-06,5653
0,0,True,15,16,6.0498714447021484e-06,5654
1,1,True,12,15,6.794929504394531e-06,5655
1,1,True,12,15,4.808108011881511e-06,5656
1,1,True,16,15,6.3478946685791016e-06,5657
1,1,True,14,15,7.118497576032366e-06,5658
1,1,True,10,15,5.865097045898438e-06,5659
0,0,True,7,16,4.231929779052734e-06,5660
0,0,True,7,16,4.351139068603516e-06,5661
Draw,1,False,16,15,8.106231689453125e-06,5662
1,1,True,16,15,6.5267086029052734e-06,5663
1,1,True,8,15,4.649162292480469e-06,5664
1,1,True,16,15,6.496906280517578e-06,5665
1,1,True,16,15,4.082918167114258e-06,5666
0,0,True,7,16,4.0531158447265625e-06,5667
1,1,True,16,15,6.198883056640625e-06,5668
1,1,True,16,15,9.298324584960938e-06,5669
0,0,True,7,16,4.112720489501953e-06,5670
Draw,1,False,16,15,5.841255187988281e-06,5671
1,1,True,16,15,6.735324859619141e-06,5672
Draw,0,False,16,16,7.4803829193115234e-06,5673
1,1,True,16,15,5.900859832763672e-06,5674
1,1,True,16,15,4.410743713378906e-06,5675
Draw,0,False,16,16,4.470348358154297e-06,5676
Draw,0,False,16,16,7.0035457611083984e-06,5677
Draw,1,False,16,15,5.811452865600586e-06,5678
0,0,True,7,16,3.993511199951172e-06,5679
Draw,0,False,16,16,5.155801773071289e-06,5680
1,1,True,14,15,7.3909759521484375e-06,5681
0,0,True,15,16,4.4405460357666016e-06,5682
0,0,True,13,16,4.325594220842634e-06,5683
0,0,True,15,16,6.5267086029052734e-06,5684
Draw,0,False,16,16,4.678964614868164e-06,5685
0,0,True,7,16,3.933906555175781e-06,5686
Draw,0,False,16,16,4.023313522338867e-06,5687
0,0,True,7,16,4.649162292480469e-06,5688
Draw,0,False,16,16,5.7220458984375e-06,5689
Draw,0,False,16,16,4.202127456665039e-06,5690
Draw,0,False,16,16,6.645917892456055e-06,5691
1,1,True,16,15,6.109476089477539e-06,5692
0,0,True,13,16,4.12123543875558e-06,5693
1,1,True,8,15,4.410743713378906e-06,5694
0,0,True,15,16,4.1425228118896484e-06,5695
0,0,True,7,16,4.231929779052734e-06,5696
0,0,True,7,16,4.0531158447265625e-06,5697
1,1,True,16,15,7.659196853637695e-06,5698
0,0,True,15,16,6.16908073425293e-06,5699
1,1,True,16,15,4.231929779052734e-06,5700
1,1,True,16,15,7.808208465576172e-06,5701
1,1,True,16,15,6.645917892456055e-06,5702
1,1,True,10,15,4.291534423828125e-06,5703
1,1,True,8,15,4.76837158203125e-06,5704
0,0,True,7,16,3.993511199951172e-06,5705
0,0,True,7,16,4.351139068603516e-06,5706
Draw,1,False,16,15,8.58306884765625e-06,5707
Draw,1,False,16,15,5.662441253662109e-06,5708
Draw,0,False,16,16,6.109476089477539e-06,5709
1,1,True,16,15,6.22868537902832e-06,5710
1,1,True,14,15,6.9141387939453125e-06,5711
1,1,True,16,15,5.155801773071289e-06,5712
0,0,True,15,16,4.172325134277344e-06,5713
1,1,True,14,15,6.573540823800224e-06,5714
0,0,True,15,16,5.304813385009766e-06,5715
Draw,1,False,16,15,9.417533874511719e-06,5716
0,0,True,7,16,4.172325134277344e-06,5717
1,1,True,16,15,5.4836273193359375e-06,5718
0,0,True,7,16,4.231929779052734e-06,5719
0,0,True,15,16,4.291534423828125e-06,5720
0,0,True,15,16,1.0222196578979492e-05,5721
1,1,True,8,15,4.5299530029296875e-06,5722
1,1,True,16,15,6.943941116333008e-06,5723
0,0,True,7,16,3.993511199951172e-06,5724
Draw,0,False,16,16,7.838010787963867e-06,5725
0,0,True,15,16,4.1425228118896484e-06,5726
0,0,True,7,16,3.933906555175781e-06,5727
Draw,1,False,16,15,7.838010787963867e-06,5728
1,1,True,16,15,5.5730342864990234e-06,5729
1,1,True,16,15,4.708766937255859e-06,5730
1,1,True,16,15,4.202127456665039e-06,5731
0,0,True,15,16,5.424022674560547e-06,5732
0,0,True,15,16,4.082918167114258e-06,5733
Draw,0,False,16,16,6.318092346191406e-06,5734
0,0,True,7,16,4.112720489501953e-06,5735
0,0,True,7,16,4.231929779052734e-06,5736
0,0,True,7,16,4.172325134277344e-06,5737
0,0,True,15,16,6.973743438720703e-06,5738
0,0,True,15,16,3.874301910400391e-06,5739
0,0,True,7,16,4.351139068603516e-06,5740
Draw,0,False,16,16,5.930662155151367e-06,5741
Draw,1,False,16,15,5.781650543212891e-06,5742
0,0,True,13,16,4.257474626813616e-06,5743
1,1,True,16,15,4.976987838745117e-06,5744
Draw,1,False,16,15,5.3942203521728516e-06,5745
1,1,True,16,15,9.5367431640625e-06,5746
Draw,0,False,16,16,4.231929779052734e-06,5747
0,0,True,7,16,4.351139068603516e-06,5748
0,0,True,7,16,4.0531158447265625e-06,5749
1,1,True,8,15,6.794929504394531e-06,5750
0,0,True,7,16,3.993511199951172e-06,5751
0,0,True,15,16,4.410743713378906e-06,5752
Draw,0,False,16,16,4.351139068603516e-06,5753
1,1,True,8,15,5.066394805908203e-06,5754
1,1,True,16,15,4.410743713378906e-06,5755
0,0,True,7,16,4.172325134277344e-06,5756
1,1,True,16,15,5.602836608886719e-06,5757
1,1,True,16,15,4.082918167114258e-06,5758
0,0,True,15,16,5.4836273193359375e-06,5759
0,0,True,7,16,4.291534423828125e-06,5760
0,0,True,7,16,4.0531158447265625e-06,5761
1,1,True,8,15,6.556510925292969e-06,5762
0,0,True,7,16,4.231929779052734e-06,5763
1,1,True,8,15,4.76837158203125e-06,5764
1,1,True,16,15,4.112720489501953e-06,5765
1,1,True,16,15,5.9604644775390625e-06,5766
1,1,True,16,15,6.973743438720703e-06,5767
Draw,1,False,16,15,8.195638656616211e-06,5768
0,0,True,7,16,4.172325134277344e-06,5769
0,0,True,7,16,4.231929779052734e-06,5770
0,0,True,7,16,3.933906555175781e-06,5771
0,0,True,15,16,8.165836334228516e-06,5772
0,0,True,11,16,4.569689432779948e-06,5773
Draw,0,False,16,16,4.231929779052734e-06,5774
1,1,True,16,15,4.76837158203125e-06,5775
1,1,True,16,15,4.827976226806641e-06,5776
1,1,True,16,15,4.798173904418945e-06,5777
0,0,True,7,16,3.993511199951172e-06,5778
0,0,True,15,16,4.470348358154297e-06,5779
1,1,True,16,15,4.589557647705078e-06,5780
Draw,1,False,16,15,6.645917892456055e-06,5781
0,0,True,7,16,4.112720489501953e-06,5782
0,0,True,15,16,5.21540641784668e-06,5783
0,0,True,15,16,4.5299530029296875e-06,5784
1,1,True,16,15,4.678964614868164e-06,5785
1,1,True,16,15,6.467103958129883e-06,5786
1,1,True,16,15,7.510185241699219e-06,5787
1,1,True,16,15,4.947185516357422e-06,5788
0,0,True,7,16,4.0531158447265625e-06,5789
Draw,0,False,16,16,6.973743438720703e-06,5790
0,0,True,15,16,4.500150680541992e-06,5791
Draw,0,False,16,16,4.1425228118896484e-06,5792
Draw,1,False,16,15,6.377696990966797e-06,5793
0,0,True,7,16,4.0531158447265625e-06,5794
0,0,True,7,16,4.231929779052734e-06,5795
Draw,0,False,16,16,5.21540641784668e-06,5796
1,1,True,16,15,5.692243576049805e-06,5797
1,1,True,8,15,4.351139068603516e-06,5798
Draw,0,False,16,16,4.0531158447265625e-06,5799
1,1,True,16,15,4.9173831939697266e-06,5800
0,0,True,7,16,4.231929779052734e-06,5801
0,0,True,15,16,4.76837158203125e-06,5802
1,1,True,8,15,4.589557647705078e-06,5803
Draw,1,False,16,15,6.67572021484375e-06,5804
1,1,True,14,15,8.072171892438615e-06,5805
1,1,True,16,15,6.4373016357421875e-06,5806
0,0,True,13,16,4.325594220842634e-06,5807
Draw,1,False,16,15,4.291534423828125e-06,5808
Draw,1,False,16,15,4.231929779052734e-06,5809
0,0,True,7,16,4.172325134277344e-06,5810
0,0,True,7,16,3.993511199951172e-06,5811
0,0,True,15,16,4.5299530029296875e-06,5812
0,0,True,7,16,4.291534423828125e-06,5813
1,1,True,14,15,6.743839808872768e-06,5814
0,0,True,15,16,4.202127456665039e-06,5815
Draw,0,False,16,16,5.27501106262207e-06,5816
Draw,1,False,16,15,4.32133674621582e-06,5817
Draw,1,False,16,15,7.510185241699219e-06,5818
1,1,True,14,15,4.325594220842634e-06,5819
Draw,0,False,16,16,4.202127456665039e-06,5820
1,1,True,16,15,4.470348358154297e-06,5821
1,1,True,16,15,4.976987838745117e-06,5822
Draw,1,False,16,15,4.649162292480469e-06,5823
0,0,True,7,16,4.231929779052734e-06,5824
0,0,True,7,16,4.172325134277344e-06,5825
1,1,True,16,15,6.556510925292969e-06,5826
Draw,0,False,16,16,4.202127456665039e-06,5827
Draw,0,False,16,16,5.245208740234375e-06,5828
Draw,0,False,16,16,4.827976226806641e-06,5829
0,0,True,7,16,3.993511199951172e-06,5830
1,1,True,16,15,6.467103958129883e-06,5831
1,1,True,16,15,5.602836608886719e-06,5832
1,1,True,14,15,4.427773611886161e-06,5833
0,0,True,7,16,4.231929779052734e-06,5834
0,0,True,15,16,4.023313522338867e-06,5835
Draw,0,False,16,16,3.993511199951172e-06,5836
1,1,True,16,15,4.678964614868164e-06,5837
0,0,True,15,16,6.765127182006836e-06,5838
Draw,0,False,16,16,4.4405460357666016e-06,5839
1,1,True,16,15,5.632638931274414e-06,5840
0,0,True,7,16,3.993511199951172e-06,5841
1,1,True,14,15,4.632132393973214e-06,5842
Draw,0,False,16,16,5.811452865600586e-06,5843
Draw,0,False,16,16,4.202127456665039e-06,5844
0,0,True,15,16,5.304813385009766e-06,5845
0,0,True,7,16,3.993511199951172e-06,5846
1,1,True,16,15,7.3015689849853516e-06,5847
1,1,True,14,15,6.403241838727679e-06,5848
0,0,True,7,16,4.5299530029296875e-06,5849
1,1,True,16,15,5.453824996948242e-06,5850
0,0,True,7,16,4.172325134277344e-06,5851
1,1,True,16,15,7.241964340209961e-06,5852
1,1,True,8,15,4.649162292480469e-06,5853
1,1,True,14,15,4.495893205915179e-06,5854
1,1,True,16,15,4.76837158203125e-06,5855
1,1,True,8,15,4.5299530029296875e-06,5856
Draw,0,False,16,16,4.470348358154297e-06,5857
1,1,True,8,15,5.066394805908203e-06,5858
1,1,True,16,15,4.500150680541992e-06,5859
1,1,True,14,15,5.687986101422991e-06,5860
Draw,1,False,16,15,4.4405460357666016e-06,5861
Draw,0,False,16,16,4.470348358154297e-06,5862
Draw,0,False,16,16,5.424022674560547e-06,5863
1,1,True,16,15,5.543231964111328e-06,5864
0,0,True,7,16,4.172325134277344e-06,5865
Draw,0,False,16,16,5.8710575103759766e-06,5866
0,0,True,7,16,4.291534423828125e-06,5867
1,1,True,16,15,5.7220458984375e-06,5868
0,0,True,15,16,4.202127456665039e-06,5869
1,1,True,8,15,4.470348358154297e-06,5870
1,1,True,14,15,6.505421229771205e-06,5871
0,0,True,15,16,4.5299530029296875e-06,5872
Draw,0,False,16,16,4.202127456665039e-06,5873
1,1,True,16,15,5.781650543212891e-06,5874
0,0,True,15,16,5.930662155151367e-06,5875
1,1,True,16,15,7.450580596923828e-06,5876
Draw,1,False,16,15,5.990266799926758e-06,5877
0,0,True,7,16,4.172325134277344e-06,5878
Draw,1,False,16,15,4.559755325317383e-06,5879
1,1,True,12,15,8.265177408854166e-06,5880
0,0,True,7,16,4.410743713378906e-06,5881
Draw,0,False,16,16,5.8710575103759766e-06,5882
1,1,True,16,15,5.513429641723633e-06,5883
Draw,0,False,16,16,5.513429641723633e-06,5884
1,1,True,16,15,7.539987564086914e-06,5885
Draw,0,False,16,16,4.559755325317383e-06,5886
1,1,True,8,15,4.470348358154297e-06,5887
0,0,True,15,16,6.5267086029052734e-06,5888
Draw,1,False,16,15,4.231929779052734e-06,5889
1,1,True,14,15,6.36918204171317e-06,5890
0,0,True,15,16,4.4405460357666016e-06,5891
1,1,True,12,15,7.589658101399739e-06,5892
1,1,True,12,15,4.76837158203125e-06,5893
1,1,True,16,15,4.678964614868164e-06,5894
0,0,True,7,16,4.231929779052734e-06,5895
0,0,True,7,16,4.0531158447265625e-06,5896
0,0,True,11,16,5.602836608886719e-06,5897
1,1,True,16,15,6.318092346191406e-06,5898
1,1,True,16,15,4.6193599700927734e-06,5899
0,0,True,7,16,4.231929779052734e-06,5900
0,0,True,7,16,4.0531158447265625e-06,5901
Draw,0,False,16,16,4.887580871582031e-06,5902
1,1,True,14,15,4.904610770089286e-06,5903
1,1,True,16,15,6.884336471557617e-06,5904
1,1,True,16,15,5.7220458984375e-06,5905
0,0,True,7,16,4.112720489501953e-06,5906
Draw,0,False,16,16,4.26173210144043e-06,5907
1,1,True,16,15,6.4373016357421875e-06,5908
0,0,True,15,16,4.202127456665039e-06,5909
0,0,True,7,16,4.172325134277344e-06,5910
Draw,0,False,16,16,4.380941390991211e-06,5911
0,0,True,15,16,4.291534423828125e-06,5912
0,0,True,7,16,4.112720489501953e-06,5913
0,0,True,7,16,3.933906555175781e-06,5914
1,1,True,16,15,6.407499313354492e-06,5915
1,1,True,8,15,4.351139068603516e-06,5916
Draw,0,False,16,16,5.513429641723633e-06,5917
1,1,True,12,15,6.000200907389323e-06,5918
Draw,0,False,16,16,4.112720489501953e-06,5919
1,1,True,14,15,5.653926304408482e-06,5920
1,1,True,16,15,4.6193599700927734e-06,5921
0,0,True,7,16,4.231929779052734e-06,5922
1,1,True,16,15,4.500150680541992e-06,5923
Draw,1,False,16,15,7.212162017822266e-06,5924
1,1,True,12,15,5.523363749186198e-06,5925
1,1,True,16,15,8.106231689453125e-06,5926
1,1,True,16,15,5.5730342864990234e-06,5927
1,1,True,16,15,4.738569259643555e-06,5928
0,0,True,15,16,4.1425228118896484e-06,5929
Draw,0,False,16,16,3.993511199951172e-06,5930
0,0,True,15,16,5.3942203521728516e-06,5931
1,1,True,12,15,6.5962473551432294e-06,5932
Draw,0,False,16,16,4.738569259643555e-06,5933
0,0,True,7,16,4.112720489501953e-06,5934
Draw,1,False,16,15,9.149312973022461e-06,5935
Draw,0,False,16,16,4.26173210144043e-06,5936
1,1,True,16,15,5.9604644775390625e-06,5937
Draw,0,False,16,16,4.6193599700927734e-06,5938
0,0,True,15,16,4.559755325317383e-06,5939
0,0,True,7,16,4.172325134277344e-06,5940
1,1,True,16,15,5.5730342864990234e-06,5941
0,0,True,15,16,8.821487426757812e-06,5942
1,1,True,8,15,4.76837158203125e-06,5943
1,1,True,16,15,5.692243576049805e-06,5944
Draw,0,False,16,16,4.112720489501953e-06,5945
0,0,True,13,16,4.46183340890067e-06,5946
0,0,True,7,16,4.0531158447265625e-06,5947
0,0,True,15,16,4.559755325317383e-06,5948
1,1,True,8,15,5.185604095458984e-06,5949
1,1,True,16,15,4.6193599700927734e-06,5950
1,1,True,12,15,6.715456644694011e-06,5951
0,0,True,7,16,4.112720489501953e-06,5952
Draw,0,False,16,16,4.082918167114258e-06,5953
1,1,True,14,15,7.118497576032366e-06,5954
0,0,True,7,16,4.291534423828125e-06,5955
1,1,True,14,15,4.632132393973214e-06,5956
1,1,True,8,15,4.887580871582031e-06,5957
Draw,0,False,16,16,4.351139068603516e-06,5958
1,1,True,16,15,5.602836608886719e-06,5959
1,1,True,16,15,5.602836608886719e-06,5960
0,0,True,7,16,4.231929779052734e-06,5961
0,0,True,13,16,4.632132393973214e-06,5962
Draw,1,False,16,15,5.5730342864990234e-06,5963
0,0,True,7,16,6.616115570068359e-06,5964
1,1,True,16,15,5.0961971282958984e-06,5965
0,0,True,7,16,4.470348358154297e-06,5966
Draw,1,False,16,15,9.387731552124023e-06,5967
1,1,True,8,15,5.0067901611328125e-06,5968
1,1,True,12,15,7.271766662597656e-06,5969
0,0,True,7,16,4.231929779052734e-06,5970
1,1,True,14,15,4.5299530029296875e-06,5971
0,0,True,7,16,4.0531158447265625e-06,5972
0,0,True,7,16,4.112720489501953e-06,5973
1,1,True,16,15,4.470348358154297e-06,5974
0,0,True,7,16,4.470348358154297e-06,5975
0,0,True,7,16,4.410743713378906e-06,5976
Draw,0,False,16,16,4.678964614868164e-06,5977
1,1,True,8,15,4.589557647705078e-06,5978
0,0,True,7,16,4.5299530029296875e-06,5979
1,1,True,12,15,5.8015187581380206e-06,5980
1,1,True,16,15,4.5299530029296875e-06,5981
1,1,True,16,15,4.023313522338867e-06,5982
0,0,True,7,16,4.231929779052734e-06,5983
Draw,0,False,16,16,4.291534423828125e-06,5984
1,1,True,16,15,5.662441253662109e-06,5985
1,1,True,16,15,5.543231964111328e-06,5986
1,1,True,16,15,4.738569259643555e-06,5987
1,1,True,16,15,6.020069122314453e-06,5988
1,1,True,16,15,9.08970832824707e-06,5989
1,1,True,8,15,4.231929779052734e-06,5990
0,0,True,15,16,4.500150680541992e-06,5991
0,0,True,7,16,4.172325134277344e-06,5992
Draw,1,False,16,15,5.4836273193359375e-06,5993
Draw,0,False,16,16,4.559755325317383e-06,5994
1,1,True,16,15,4.1425228118896484e-06,5995
1,1,True,8,15,4.112720489501953e-06,5996
Draw,1,False,16,15,4.559755325317383e-06,5997
Draw,0,False,16,16,4.202127456665039e-06,5998
0,0,True,11,16,4.410743713378906e-06,5999
0,0,True,7,16,4.0531158447265625e-06,6000
Draw,1,False,16,15,4.738569259643555e-06,6001
Draw,0,False,16,16,5.334615707397461e-06,6002
1,1,True,8,15,4.172325134277344e-06,6003
1,1,True,16,15,4.76837158203125e-06,6004
Draw,1,False,16,15,5.453824996948242e-06,6005
1,1,True,16,15,5.364418029785156e-06,6006
Draw,0,False,16,16,4.023313522338867e-06,6007
1,1,True,14,15,4.836491176060268e-06,6008
0,0,True,7,16,4.231929779052734e-06,6009
0,0,True,7,16,1.1444091796875e-05,6010
1,1,True,16,15,4.6193599700927734e-06,6011
1,1,True,16,15,4.351139068603516e-06,6012
0,0,True,7,16,4.291534423828125e-06,6013
1,1,True,16,15,4.678964614868164e-06,6014
Draw,1,False,16,15,7.271766662597656e-06,6015
0,0,True,15,16,4.827976226806641e-06,6016
1,1,True,16,15,5.424022674560547e-06,6017
0,0,True,7,16,4.0531158447265625e-06,6018
1,1,True,16,15,4.589557647705078e-06,6019
0,0,True,7,16,4.0531158447265625e-06,6020
Draw,0,False,16,16,4.500150680541992e-06,6021
1,1,True,10,15,6.866455078125e-06,6022
Draw,0,False,16,16,4.291534423828125e-06,6023
Draw,1,False,16,15,4.5299530029296875e-06,6024
1,1,True,8,15,4.291534423828125e-06,6025
0,0,True,7,16,4.0531158447265625e-06,6026
1,1,True,8,15,4.708766937255859e-06,6027
0,0,True,7,16,4.231929779052734e-06,6028
Draw,0,False,16,16,4.500150680541992e-06,6029
1,1,True,14,15,6.641660417829241e-06,6030
0,0,True,13,16,5.619866507393974e-06,6031
Draw,0,False,16,16,5.632638931274414e-06,6032
1,1,True,16,15,4.76837158203125e-06,6033
Draw,0,False,16,16,4.291534423828125e-06,6034
1,1,True,16,15,6.616115570068359e-06,6035
0,0,True,15,16,4.678964614868164e-06,6036
Draw,0,False,16,16,4.202127456665039e-06,6037
1,1,True,8,15,4.231929779052734e-06,6038
Draw,0,False,16,16,8.314847946166992e-06,6039
Draw,0,False,16,16,3.9637088775634766e-06,6040
Draw,1,False,16,15,4.500150680541992e-06,6041
0,0,True,7,16,4.291534423828125e-06,6042
0,0,True,7,16,3.874301910400391e-06,6043
