start_number,winner,minimax_player,minimax_bot_wins,turns,max_depth,avg_minimax_time,game_number
18,1,1,True,6,17,0.00022323926289876303,575
30,1,1,True,8,29,0.0010070204734802246,576
18,1,1,True,6,9,4.839897155761719e-05,577
29,0,0,True,7,29,0.0009003281593322754,578
15,0,0,True,7,15,0.00012665987014770508,579
26,0,0,True,15,26,0.0007730424404144287,580
26,0,0,True,7,26,0.0006962418556213379,581
19,0,0,True,7,19,0.00041729211807250977,582
22,0,0,True,7,22,0.0003960132598876953,583
21,1,1,True,10,10,6.842613220214844e-05,584
20,1,1,True,6,10,5.9763590494791664e-05,585
16,1,1,True,8,15,0.00013756752014160156,586
29,0,0,True,7,29,0.0009746551513671875,587
25,0,0,True,7,25,0.0006207823753356934,588
15,0,0,True,7,15,0.00013369321823120117,589
25,0,0,True,7,25,0.0006034970283508301,590
20,1,1,True,8,19,0.00039708614349365234,591
26,0,0,True,9,26,0.0009086132049560547,592
19,0,0,True,9,19,0.00023179054260253907,593
19,1,1,True,8,9,5.0127506256103516e-05,594
29,1,1,True,8,28,0.0008636713027954102,595
27,0,0,True,7,27,0.0007815361022949219,596
23,1,1,True,8,11,9.500980377197266e-05,597
28,1,1,True,8,27,0.0007749199867248535,598
27,0,0,True,13,27,0.001026426042829241,599
26,0,0,True,9,26,0.0009520053863525391,600
22,1,1,True,10,11,8.6212158203125e-05,601
25,1,1,True,10,24,0.0009118556976318359,602
19,0,0,True,7,19,0.0002652406692504883,603
18,1,1,True,8,9,5.221366882324219e-05,604
17,1,1,True,8,16,0.0001557469367980957,605
27,1,1,True,10,26,0.0009279727935791015,606
22,0,0,True,7,22,0.00042110681533813477,607
30,0,0,True,9,30,0.0014626026153564454,608
27,1,1,True,6,13,0.00011396408081054688,609
28,1,1,True,8,14,0.00010925531387329102,610
25,0,0,True,9,25,0.0008166790008544922,611
24,1,0,False,12,24,0.0006272792816162109,612
29,0,0,True,7,29,0.0009873509407043457,613
18,1,1,True,8,17,0.00018674135208129883,614
16,0,0,True,7,16,0.00015485286712646484,615
20,0,0,True,7,20,0.00030994415283203125,616
29,0,0,True,7,29,0.0009425878524780273,617
27,0,0,True,7,27,0.0007889866828918457,618
21,0,0,True,7,21,0.0003533363342285156,619
24,0,0,True,9,24,0.0009042739868164063,620
29,0,0,True,7,29,0.0009136199951171875,621
16,0,0,True,7,16,0.00015538930892944336,622
17,0,0,True,7,17,0.00019347667694091797,623
21,0,0,True,7,21,0.0003470778465270996,624
22,0,0,True,7,22,0.0006438493728637695,625
28,0,1,False,7,14,0.00014209747314453125,626
27,0,0,True,9,27,0.0010279178619384765,627
17,1,1,True,6,8,4.5140584309895836e-05,628
17,0,0,True,7,17,0.00017565488815307617,629
18,0,0,True,7,18,0.0003305673599243164,630
22,1,1,True,6,11,7.788340250651042e-05,631
27,0,0,True,11,27,0.0011465946833292644,632
22,1,1,True,10,21,0.0002889156341552734,633
28,0,0,True,7,28,0.0008876323699951172,634
21,1,1,True,6,10,6.397565205891927e-05,635
25,0,0,True,9,25,0.0008083820343017578,636
28,1,1,True,10,27,0.001035451889038086,637
29,1,1,True,8,28,0.0007910728454589844,638
18,0,0,True,7,18,0.0002200603485107422,639
30,1,1,True,8,29,0.000877082347869873,640
18,0,0,True,7,18,0.0003342628479003906,641
17,1,1,True,6,8,3.66369883219401e-05,642
23,1,1,True,8,11,8.481740951538086e-05,643
26,0,0,True,7,26,0.0006726980209350586,644
15,1,1,True,8,14,0.00011080503463745117,645
21,1,1,True,6,20,0.0003555615743001302,646
15,0,0,True,7,15,0.0001322627067565918,647
24,1,1,True,6,12,8.893013000488281e-05,648
21,0,0,True,5,21,0.0004134178161621094,649
29,1,1,True,8,14,0.00016605854034423828,650
23,1,1,True,8,11,8.308887481689453e-05,651
21,1,1,True,6,10,6.620089213053386e-05,652
18,1,1,True,8,17,0.00018233060836791992,653
20,0,0,True,7,20,0.0002995133399963379,654
15,0,0,True,7,15,0.00019562244415283203,655
26,1,1,True,8,25,0.000597834587097168,656
29,1,1,True,8,28,0.0008037686347961426,657
28,0,0,True,7,28,0.0008741617202758789,658
17,0,0,True,5,17,0.00022013982137044272,659
25,0,0,True,11,25,0.0006808439890543619,660
22,1,1,True,6,21,0.0004120667775472005,661
22,0,0,True,7,22,0.0003986954689025879,662
23,1,1,True,6,11,7.851918538411458e-05,663
23,1,1,True,12,22,0.0004440148671468099,664
28,0,0,True,7,28,0.0007942914962768555,665
30,1,0,False,8,30,0.0010834932327270508,666
19,0,0,True,9,19,0.00021901130676269532,667
22,0,0,True,7,22,0.0003999471664428711,668
27,1,1,True,12,26,0.0011129379272460938,669
21,1,1,True,8,20,0.0002983212471008301,670
20,0,0,True,5,20,0.0003597736358642578,671
27,0,0,True,11,27,0.001121838887532552,672
22,1,1,True,10,11,8.168220520019532e-05,673
15,1,1,True,6,7,3.886222839355469e-05,674
22,0,0,True,9,22,0.0005759239196777344,675
21,0,0,True,9,21,0.00028285980224609377,676
20,0,0,True,5,20,0.00038242340087890625,677
22,1,1,True,8,11,8.875131607055664e-05,678
25,0,0,True,7,25,0.0006096959114074707,679
30,1,1,True,8,29,0.0009897351264953613,680
28,0,0,True,7,28,0.0008006691932678223,681
27,1,1,True,8,26,0.000676572322845459,682
20,1,1,True,8,10,6.508827209472656e-05,683
23,0,0,True,9,23,0.00038967132568359377,684
19,0,0,True,7,19,0.000386655330657959,685
18,1,0,False,8,18,0.00022780895233154297,686
21,1,1,True,8,20,0.0002949833869934082,687
15,0,0,True,7,15,0.00012749433517456055,688
24,1,1,True,8,23,0.00046497583389282227,689
21,0,0,True,7,21,0.0003508329391479492,690
19,1,1,True,8,18,0.00023025274276733398,691
24,1,1,True,6,12,0.00010323524475097656,692
19,0,0,True,9,19,0.00032634735107421874,693
22,0,0,True,11,22,0.00032202402750651043,694
27,0,0,True,13,27,0.0009571143559047154,695
29,0,0,True,7,29,0.0009467005729675293,696
30,0,0,True,9,30,0.0009065151214599609,697
28,1,1,True,8,14,0.00016075372695922852,698
19,1,1,True,10,18,0.0002698421478271484,699
16,0,0,True,5,16,0.00019200642903645834,700
26,1,1,True,8,25,0.0005943775177001953,701
30,1,1,True,8,15,0.0001958012580871582,702
27,0,0,True,15,27,0.0009756684303283691,703
27,0,0,True,7,27,0.0007603764533996582,704
29,0,0,True,7,29,0.0008813142776489258,705
27,0,0,True,9,27,0.00103302001953125,706
24,1,1,True,6,12,8.630752563476562e-05,707
24,1,1,True,12,23,0.00033271312713623047,708
29,0,0,True,7,29,0.0008800029754638672,709
23,1,1,True,8,22,0.0006157159805297852,710
18,0,0,True,7,18,0.00032967329025268555,711
18,1,1,True,8,17,0.00017940998077392578,712
20,0,0,True,5,20,0.0003586610158284505,713
21,0,0,True,7,21,0.00033485889434814453,714
29,1,1,True,8,14,0.0001621246337890625,715
17,0,0,True,7,17,0.00017911195755004883,716
23,0,0,True,11,23,0.00033028920491536457,717
15,0,0,True,7,15,0.0001900196075439453,718
17,0,0,True,7,17,0.00018584728240966797,719
19,1,1,True,8,18,0.00032806396484375,720
23,0,0,True,7,23,0.0004550814628601074,721
27,1,1,True,8,26,0.0006741881370544434,722
27,0,0,True,11,27,0.0014712413152058919,723
18,1,1,True,8,9,5.525350570678711e-05,724
25,1,1,True,10,24,0.00044360160827636717,725
27,0,0,True,7,27,0.0007547736167907715,726
24,1,1,True,6,12,9.560585021972656e-05,727
26,0,0,True,9,26,0.0008916854858398438,728
26,1,1,True,10,25,0.0007847785949707031,729
26,0,0,True,15,26,0.0007586181163787842,730
28,0,0,True,7,28,0.0008063316345214844,731
19,0,0,True,9,19,0.000244140625,732
24,0,0,True,11,24,0.00037296613057454425,733
17,1,1,True,6,16,0.00019137064615885416,734
28,1,1,True,8,14,0.00010907649993896484,735
24,1,1,True,8,23,0.0007320642471313477,736
22,1,1,True,6,11,8.789698282877605e-05,737
18,1,1,True,8,17,0.0001850128173828125,738
26,0,0,True,13,26,0.001027822494506836,739
27,1,1,True,8,26,0.0010059475898742676,740
18,1,0,False,8,18,0.0003285408020019531,741
30,1,1,True,8,15,0.00018936395645141602,742
19,1,1,True,8,18,0.0003025531768798828,743
26,0,0,True,7,26,0.0009862184524536133,744
29,0,0,True,7,29,0.0013786554336547852,745
22,0,0,True,7,22,0.0009254813194274902,746
21,0,0,True,9,21,0.00040383338928222655,747
15,0,0,True,7,15,0.00020742416381835938,748
22,0,0,True,7,22,0.0005918145179748535,749
21,0,0,True,7,21,0.0004932880401611328,750
18,0,0,True,9,18,0.0004605293273925781,751
22,0,0,True,7,22,0.0006326436996459961,752
29,0,0,True,7,29,0.0009796619415283203,753
23,1,1,True,8,11,8.797645568847656e-05,754
23,1,1,True,8,11,8.434057235717773e-05,755
29,0,1,False,7,14,0.00014408429463704428,756
30,1,1,True,8,15,0.00013208389282226562,757
15,1,1,True,6,7,2.8133392333984375e-05,758
18,0,0,True,7,18,0.00034421682357788086,759
19,1,1,True,8,9,6.026029586791992e-05,760
21,0,0,True,5,21,0.00040610631306966144,761
18,1,1,True,6,9,5.435943603515625e-05,762
30,1,1,True,8,29,0.000944674015045166,763
20,0,0,True,5,20,0.0003639062245686849,764
24,0,0,True,9,24,0.0006918430328369141,765
20,1,1,True,8,19,0.000382840633392334,766
23,0,0,True,9,23,0.00039548873901367186,767
15,0,0,True,7,15,0.00020390748977661133,768
23,0,0,True,7,23,0.00046646595001220703,769
15,0,0,True,7,15,0.00013363361358642578,770
15,0,0,True,7,15,0.0001315474510192871,771
23,0,0,True,11,23,0.0005314350128173828,772
25,1,1,True,6,12,9.322166442871094e-05,773
17,1,1,True,8,8,4.2319297790527344e-05,774
24,1,1,True,6,12,9.298324584960938e-05,775
23,0,0,True,7,23,0.0004430413246154785,776
19,0,0,True,7,19,0.0002703666687011719,777
15,0,0,True,7,15,0.00018548965454101562,778
23,1,1,True,12,22,0.00044536590576171875,779
22,1,1,True,8,21,0.0003351569175720215,780
18,0,0,True,7,18,0.0003363490104675293,781
30,0,0,True,9,30,0.0014858722686767578,782
20,0,0,True,5,20,0.00036414464314778644,783
23,1,1,True,8,22,0.0003967881202697754,784
26,1,1,True,6,13,0.00011014938354492188,785
24,1,1,True,6,12,9.894371032714844e-05,786
27,1,1,True,8,26,0.0006753206253051758,787
29,0,0,True,7,29,0.0009646415710449219,788
21,1,1,True,6,10,6.310145060221355e-05,789
15,1,1,True,6,7,3.504753112792969e-05,790
26,1,1,True,6,13,0.00010999043782552083,791
25,0,0,True,9,25,0.0007877349853515625,792
26,0,0,True,7,26,0.0006536245346069336,793
21,0,0,True,9,21,0.00027532577514648436,794
24,0,0,True,7,24,0.0005066990852355957,795
21,1,1,True,6,20,0.000352938969930013,796
21,1,1,True,8,10,6.92605972290039e-05,797
23,0,0,True,7,23,0.00045233964920043945,798
16,1,1,True,8,15,0.0001399517059326172,799
18,0,0,True,7,18,0.0003344416618347168,800
25,0,0,True,7,25,0.0006298422813415527,801
26,0,0,True,9,26,0.0009127140045166015,802
19,0,0,True,7,19,0.00039392709732055664,803
17,0,0,True,5,17,0.00022459030151367188,804
26,0,0,True,7,26,0.0006836056709289551,805
27,1,1,True,6,13,0.00011356671651204427,806
28,1,1,True,14,27,0.0009418896266392299,807
28,0,0,True,7,28,0.0007919669151306152,808
20,0,0,True,5,20,0.0003534952799479167,809
28,1,1,True,8,27,0.00074005126953125,810
27,0,0,True,9,27,0.0010036468505859376,811
17,0,0,True,7,17,0.0001800060272216797,812
17,1,1,True,8,16,0.00015175342559814453,813
30,1,1,True,8,29,0.0009933710098266602,814
15,0,0,True,7,15,0.00013935565948486328,815
20,1,1,True,8,19,0.0003929734230041504,816
26,0,0,True,11,26,0.0010038216908772786,817
19,1,1,True,6,9,4.855791727701823e-05,818
29,1,1,True,8,14,0.00011855363845825195,819
20,1,1,True,8,19,0.00038379430770874023,820
30,1,1,True,8,15,0.0001366734504699707,821
25,1,1,True,8,24,0.0005289316177368164,822
17,0,0,True,7,17,0.00018680095672607422,823
15,0,0,True,7,15,0.00020873546600341797,824
18,0,0,True,7,18,0.00032836198806762695,825
30,1,1,True,8,15,0.0001323223114013672,826
17,1,1,True,8,16,0.0001577138900756836,827
20,0,0,True,5,20,0.00036946932474772137,828
24,1,1,True,6,12,9.926160176595052e-05,829
19,1,1,True,6,9,4.855791727701823e-05,830
18,0,0,True,7,18,0.0002263188362121582,831
16,1,1,True,8,15,0.0001888275146484375,832
28,0,0,True,7,28,0.0008863210678100586,833
16,0,0,True,5,16,0.0001952648162841797,834
26,1,1,True,8,25,0.000597834587097168,835
21,1,1,True,8,10,6.532669067382812e-05,836
15,1,1,True,8,14,0.0001582503318786621,837
29,0,0,True,7,29,0.0009034872055053711,838
26,1,1,True,12,25,0.0006939570109049479,839
27,0,0,True,7,27,0.0007826089859008789,840
19,0,1,False,9,18,0.0002218484878540039,841
22,1,1,True,6,21,0.0004051526387532552,842
25,1,1,True,6,12,8.88506571451823e-05,843
16,1,1,True,8,15,0.0001901388168334961,844
20,1,1,True,6,10,6.047884623209635e-05,845
29,1,1,True,8,28,0.0007830262184143066,846
27,1,1,True,8,26,0.0006492733955383301,847
15,0,0,True,7,15,0.0001868605613708496,848
18,1,1,True,6,17,0.00022069613138834635,849
26,0,0,True,7,26,0.0006499886512756348,850
21,1,1,True,6,20,0.00035572052001953125,851
19,0,0,True,7,19,0.0002499222755432129,852
19,1,1,True,10,18,0.0002666473388671875,853
21,1,1,True,10,20,0.00024132728576660157,854
17,0,0,True,7,17,0.0001761317253112793,855
19,1,1,True,6,9,4.847844441731771e-05,856
25,0,0,True,9,25,0.0015971660614013672,857
21,1,1,True,6,10,6.06377919514974e-05,858
26,0,0,True,7,26,0.0006486773490905762,859
16,0,0,True,5,16,0.00018739700317382812,860
15,0,0,True,7,15,0.00018602609634399414,861
28,1,1,True,8,27,0.0007825493812561035,862
19,0,0,True,7,19,0.0003757476806640625,863
21,1,1,True,8,20,0.00028830766677856445,864
15,1,1,True,6,7,2.8133392333984375e-05,865
21,0,0,True,9,21,0.00027527809143066404,866
29,1,1,True,8,28,0.0008323788642883301,867
22,1,1,True,6,21,0.0003997484842936198,868
30,1,1,True,8,15,0.00012820959091186523,869
26,1,1,True,10,25,0.0009777069091796875,870
29,0,0,True,7,29,0.0009379982948303223,871
27,1,1,True,6,13,0.00012222925821940103,872
25,1,1,True,6,12,9.258588155110677e-05,873
22,0,0,True,7,22,0.00040411949157714844,874
19,0,0,True,7,19,0.0002498030662536621,875
25,0,0,True,11,25,0.0006876786549886068,876
15,0,0,True,7,15,0.00013434886932373047,877
22,0,0,True,9,22,0.00033459663391113283,878
23,0,0,True,11,23,0.0004920164744059244,879
15,0,0,True,7,15,0.00019341707229614258,880
29,0,0,True,7,29,0.000858306884765625,881
20,1,1,True,10,19,0.00021791458129882812,882
25,1,1,True,14,24,0.000869887215750558,883
25,1,1,True,6,12,8.551279703776042e-05,884
16,0,1,False,7,8,5.0067901611328125e-05,885
28,0,0,True,7,28,0.0008583664894104004,886
17,0,0,True,5,17,0.00022236506144205728,887
16,0,0,True,7,16,0.00017887353897094727,888
29,0,0,True,7,29,0.0010159015655517578,889
19,0,0,True,9,19,0.00022511482238769532,890
24,0,0,True,7,24,0.000519871711730957,891
17,1,1,True,6,16,0.00018715858459472656,892
23,0,0,True,11,23,0.0005056460698445638,893
16,1,1,True,8,15,0.0002709627151489258,894
21,0,0,True,7,21,0.0003472566604614258,895
19,1,1,True,8,18,0.0003247261047363281,896
21,1,1,True,6,20,0.00036756197611490887,897
17,0,0,True,7,17,0.00018459558486938477,898
27,0,0,True,11,27,0.0013083616892496746,899
22,0,0,True,11,22,0.0002836783727010091,900
17,1,1,True,6,16,0.00018445650736490885,901
23,0,0,True,7,23,0.0004488229751586914,902
15,0,0,True,7,15,0.00019043684005737305,903
22,1,1,True,6,11,7.589658101399739e-05,904
19,1,1,True,8,9,5.233287811279297e-05,905
23,0,0,True,11,23,0.0004961490631103516,906
30,1,1,True,8,15,0.00012761354446411133,907
22,1,1,True,6,21,0.0004108746846516927,908
17,0,0,True,7,17,0.0001817941665649414,909
30,0,0,True,9,30,0.000910186767578125,910
18,1,1,True,6,9,4.8160552978515625e-05,911
19,0,0,True,7,19,0.00040721893310546875,912
28,0,0,True,7,28,0.0008286237716674805,913
21,1,1,True,10,20,0.0002463340759277344,914
16,0,0,True,5,16,0.00019375483194986978,915
24,0,0,True,9,24,0.000682830810546875,916
21,0,0,True,9,21,0.00027871131896972656,917
23,0,0,True,11,23,0.00034479300181070965,918
18,1,1,True,6,17,0.00021918614705403647,919
29,1,1,True,8,28,0.0011007189750671387,920
19,1,1,True,6,9,5.30083974202474e-05,921
29,0,0,True,7,29,0.0009362101554870605,922
17,0,0,True,7,17,0.00018024444580078125,923
24,1,1,True,6,12,9.26653544108073e-05,924
20,1,1,True,6,10,6.349881490071614e-05,925
17,0,0,True,5,17,0.00021282831827799478,926
16,0,0,True,7,16,0.00015920400619506836,927
25,0,0,True,7,25,0.0006157159805297852,928
23,1,1,True,12,22,0.0004547437032063802,929
21,0,0,True,7,21,0.00033026933670043945,930
16,1,1,True,6,8,3.647804260253906e-05,931
27,0,0,True,15,27,0.0009519457817077637,932
24,0,0,True,13,24,0.0006326266697474889,933
22,0,0,True,7,22,0.0006045103073120117,934
19,0,0,True,7,19,0.00037473440170288086,935
18,0,0,True,7,18,0.00034421682357788086,936
25,1,1,True,6,12,8.893013000488281e-05,937
26,1,1,True,6,13,0.00010728836059570312,938
24,0,0,True,9,24,0.00042996406555175783,939
25,1,1,True,6,12,9.250640869140625e-05,940
19,1,1,True,10,18,0.00018072128295898438,941
20,0,0,True,5,20,0.000352938969930013,942
18,1,1,True,8,17,0.0001779794692993164,943
18,1,1,True,8,9,5.0127506256103516e-05,944
30,1,1,True,8,29,0.0009220242500305176,945
24,0,0,True,7,24,0.0005123019218444824,946
18,0,0,True,9,18,0.0002767086029052734,947
30,1,1,True,8,29,0.0009259581565856934,948
28,0,0,True,7,28,0.0008308291435241699,949
24,1,1,True,6,12,8.58306884765625e-05,950
21,0,0,True,7,21,0.0003286004066467285,951
20,0,0,True,7,20,0.0002929568290710449,952
20,0,0,True,7,20,0.00029665231704711914,953
18,1,1,True,6,9,4.863739013671875e-05,954
24,0,0,True,9,24,0.00043702125549316406,955
15,1,1,True,8,14,0.00016766786575317383,956
28,0,0,True,7,28,0.000798344612121582,957
24,0,0,True,7,24,0.0005124211311340332,958
28,0,0,True,7,28,0.0008714199066162109,959
18,0,0,True,7,18,0.00021702051162719727,960
17,0,1,False,7,8,5.062421162923177e-05,961
27,1,1,True,8,26,0.0006782412528991699,962
24,1,1,True,10,23,0.00038123130798339844,963
17,0,0,True,5,17,0.00021306673685709635,964
18,1,1,True,6,9,5.205472310384115e-05,965
24,0,0,True,9,24,0.000843667984008789,966
27,1,1,True,8,26,0.0006573796272277832,967
16,1,1,True,8,15,0.00012671947479248047,968
17,0,0,True,7,17,0.0001754164695739746,969
20,0,0,True,9,20,0.0002441883087158203,970
18,1,1,True,8,9,5.0127506256103516e-05,971
19,1,1,True,8,9,5.251169204711914e-05,972
22,1,1,True,6,21,0.0004018147786458333,973
25,1,1,True,6,12,8.598963419596355e-05,974
30,1,1,True,8,29,0.0008907318115234375,975
27,0,0,True,7,27,0.0007698535919189453,976
30,0,0,True,9,30,0.0008575916290283203,977
29,0,0,True,7,29,0.0008817315101623535,978
27,1,1,True,6,13,0.00010315577189127605,979
15,1,1,True,6,7,2.8292338053385418e-05,980
22,0,0,True,7,22,0.000626683235168457,981
30,0,0,True,9,30,0.0009168624877929687,982
21,1,1,True,6,10,6.365776062011719e-05,983
27,0,0,True,11,27,0.0012742678324381511,984
27,1,1,True,6,13,0.00011539459228515625,985
24,1,1,True,12,23,0.00033684571584065753,986
30,1,1,True,8,29,0.0008860230445861816,987
21,0,0,True,5,21,0.00040721893310546875,988
26,1,1,True,8,25,0.000583946704864502,989
29,0,0,True,7,29,0.0009126663208007812,990
23,1,1,True,8,11,8.279085159301758e-05,991
25,0,0,True,9,25,0.0007685661315917969,992
15,0,0,True,7,15,0.00018614530563354492,993
25,0,0,True,13,25,0.0007352147783551897,994
30,0,0,True,9,30,0.0008914470672607422,995
15,0,0,True,7,15,0.00018286705017089844,996
26,1,1,True,6,13,0.00011293093363444011,997
20,0,0,True,9,20,0.00024905204772949217,998
19,0,0,True,9,19,0.00032725334167480467,999
17,0,0,True,5,17,0.00022252400716145834,1000
28,1,1,True,8,14,0.00011861324310302734,1001
28,0,0,True,7,28,0.0008482933044433594,1002
15,0,1,False,7,14,0.00014217694600423178,1003
25,1,1,True,8,24,0.0005147457122802734,1004
15,0,0,True,7,15,0.00012725591659545898,1005
22,1,1,True,6,11,7.883707682291667e-05,1006
17,0,0,True,5,17,0.00021274884541829428,1007
24,1,1,True,8,23,0.0004451870918273926,1008
17,0,0,True,5,17,0.0002155303955078125,1009
20,0,0,True,5,20,0.0003502368927001953,1010
18,1,1,True,6,17,0.0002155303955078125,1011
22,1,1,True,6,11,7.605552673339844e-05,1012
29,1,1,True,8,28,0.0008505582809448242,1013
28,0,0,True,7,28,0.0007729530334472656,1014
16,0,0,True,5,16,0.00018215179443359375,1015
15,0,0,True,7,15,0.00012922286987304688,1016
16,1,1,True,8,15,0.0001830458641052246,1017
29,1,1,True,8,28,0.0008697509765625,1018
16,1,1,True,6,8,3.6875406901041664e-05,1019
21,0,0,True,7,21,0.0003390312194824219,1020
19,1,1,True,6,9,5.356470743815104e-05,1021
17,1,1,True,6,8,3.703435262044271e-05,1022
24,1,1,True,6,12,9.26653544108073e-05,1023
21,1,1,True,8,20,0.0003007650375366211,1024
26,0,0,True,11,26,0.0010306040445963542,1025
15,0,0,True,7,15,0.00013130903244018555,1026
18,1,0,False,8,18,0.0002319812774658203,1027
15,1,1,True,6,7,2.8053919474283855e-05,1028
25,1,1,True,6,12,0.00010546048482259114,1029
16,0,0,True,5,16,0.0001819133758544922,1030
29,0,0,True,7,29,0.000903785228729248,1031
27,0,0,True,9,27,0.0010215282440185548,1032
21,1,1,True,6,10,6.008148193359375e-05,1033
22,0,0,True,9,22,0.0005220413208007812,1034
16,0,1,False,7,8,5.014737447102865e-05,1035
18,1,1,True,6,9,4.847844441731771e-05,1036
29,0,0,True,7,29,0.0008845925331115723,1037
21,1,1,True,10,20,0.00024213790893554688,1038
22,0,0,True,7,22,0.0003876686096191406,1039
23,0,0,True,7,23,0.0006879568099975586,1040
